plate_id,trip_id,overspeed_ratio,overspeed_intensity,hard_brake_rate,hard_accel_rate,speed_std,speed_entropy,acc_rms,continuous_over4h_ratio,night_ratio,bridge_tunnel_exposure,city_exposure,density_exposure,n_points,distance_km,duration_h,mean_speed,recon_error_mean,recon_error_p90,n_windows,risk_index,risk_index_ind_only,risk_index_anom_only,grade_q,grade_km,grade,grade_name,is_high_risk
9171117,4011,0.0,0.0,65.15577620703573,76.6538543612185,20.807655642260354,1.4906928424165755,0.15470311215933058,0.0,0.0,0.0,0.0,0.0,103,26.091316825052704,0.8583333333333333,31.7625683283022,0.9414067566394806,1.180503249168396,6,0.08176401476086372,0.01623092183623888,0.8411458333333334,2,2,2,高风险,0
9171117,4012,0.0,0.0,67.61261552366116,66.69893153009818,20.22730903783446,1.4607501212351328,0.14853004759163796,0.0,0.0,0.0,0.0,0.0,370,109.44703059757177,3.0833333333333335,34.388683901292595,0.6799151223638783,0.9538317084312439,23,0.06057004562819823,0.015479423392000617,0.7064732142857143,2,1,1,中风险,0
9171117,5000,0.0,0.0,9.315331380999488,11.08968021547558,20.357072527342925,1.0819494345171188,0.07805063332379615,0.0,0.0,0.0,0.0,0.0,469,225.43481429800522,3.908333333333333,57.93348451003262,0.20879544349836893,0.6071792244911194,29,0.018822310284922986,0.00606708498464722,0.17745535714285715,0,0,0,低风险,0
9171117,5001,0.0,0.0,40.87070009581911,53.13191012456484,20.783429780230378,1.2952652303735694,0.10689960751122961,0.0,0.0,0.0,0.0,0.0,139,24.46740568807373,1.1583333333333334,21.255326606467765,0.6017065197229385,0.8531908333301544,8,0.05334331269186113,0.011529847145579785,0.6361607142857143,1,1,1,中风险,0
9171117,5002,0.0,0.0,13.579061809866833,12.534518593723229,22.764114633948637,1.1640901518111217,0.11708716752202192,0.0,0.0,0.0,0.0,0.0,406,191.47125452443152,3.3833333333333333,56.4066571581302,0.6321587961912155,1.7947219371795657,25,0.05527264252150476,0.007404349592517813,0.6662946428571429,2,1,1,中风险,0
9171117,5003,0.0,0.0,38.02399768965235,32.320398036204494,24.84577803878542,1.4285973422977183,0.1691319987820567,0.0,0.0,0.0,0.0,0.0,388,157.79508638127254,3.2333333333333334,47.75956386737005,1.0371057307347655,1.7687577724456787,24,0.08870996788443786,0.011279849289921996,0.8746279761904762,3,2,2,高风险,0
9171117,5004,0.0,0.0,69.80867624093402,59.836008206514876,22.743199850564032,1.5502964914244435,0.17950279212742212,0.0,0.0,0.0,0.0,0.0,61,20.054813747908828,0.5083333333333333,39.03106942248649,1.129338562488556,1.4123017072677613,3,0.09646453602210825,0.015795590453618932,0.9002976190476191,3,2,2,高风险,0
9171117,5006,0.0,0.0,47.244820165853504,47.244820165853504,23.6487582006048,1.456317063161895,0.12697994200901602,0.0,0.0,0.0,0.0,0.0,160,31.74951232186369,1.3333333333333333,24.114020628281736,1.1798740824063618,1.8364134311676026,9,0.0999914837743729,0.012219690429971033,0.9125744047619048,3,2,2,高风险,0
9171117,6000,0.0,0.0,6.128800969865665,6.600247198316871,19.13289123275904,0.7926281283973601,0.07725116485332165,0.0,0.0,0.0,0.0,0.0,413,212.1132675692835,3.441666666666667,61.33414043583535,0.2062692755460739,0.5174375295639039,25,0.018367051282518823,0.0051973050441519964,0.17485119047619047,0,0,0,低风险,0
9171117,6001,0.0,0.0,9.99360167947369,6.466448145541799,22.288264491688945,1.1925608896762574,0.08767258552627846,0.0,0.0,0.0,0.0,0.0,379,170.10884108896465,3.158333333333333,53.97537516897945,0.356897369351076,0.8042139768600464,23,0.03170002917291797,0.006602959746665876,0.36421130952380953,1,0,0,低风险,0
